2025-07-14 10:36:19,984 - YOLO Detection (AUTO) - Time: 141ms, Total Processing: 142ms, Objects: 16
2025-07-14 10:36:20,187 - YOLO Detection (AUTO) - Time: 139ms, Total Processing: 141ms, Objects: 14
2025-07-14 10:36:20,421 - YOLO Detection (AUTO) - Time: 154ms, Total Processing: 156ms, Objects: 13
2025-07-14 10:36:20,647 - YOLO Detection (AUTO) - Time: 144ms, Total Processing: 146ms, Objects: 15
2025-07-14 10:36:20,893 - YOLO Detection (AUTO) - Time: 156ms, Total Processing: 157ms, Objects: 17
2025-07-14 10:36:21,113 - YOLO Detection (AUTO) - Time: 144ms, Total Processing: 145ms, Objects: 17
2025-07-14 10:36:21,323 - YOLO Detection (AUTO) - Time: 149ms, Total Processing: 150ms, Objects: 17
2025-07-14 10:36:21,558 - YOLO Detection (AUTO) - Time: 156ms, Total Processing: 158ms, Objects: 13
2025-07-14 10:36:21,759 - YOLO Detection (AUTO) - Time: 148ms, Total Processing: 150ms, Objects: 16
2025-07-14 10:36:21,994 - YOLO Detection (AUTO) - Time: 161ms, Total Processing: 163ms, Objects: 14
2025-07-14 10:36:22,211 - YOLO Detection (AUTO) - Time: 144ms, Total Processing: 145ms, Objects: 15
2025-07-14 10:36:22,518 - YOLO Detection (AUTO) - Time: 214ms, Total Processing: 216ms, Objects: 15
2025-07-14 10:36:22,754 - YOLO Detection (AUTO) - Time: 239ms, Total Processing: 242ms, Objects: 15
2025-07-14 10:36:22,975 - YOLO Detection (AUTO) - Time: 228ms, Total Processing: 230ms, Objects: 14
2025-07-14 10:36:23,140 - YOLO Detection (AUTO) - Time: 159ms, Total Processing: 161ms, Objects: 15
2025-07-14 10:36:23,343 - YOLO Detection (AUTO) - Time: 139ms, Total Processing: 140ms, Objects: 12
2025-07-14 10:36:23,596 - YOLO Detection (AUTO) - Time: 156ms, Total Processing: 158ms, Objects: 15
2025-07-14 10:36:23,821 - YOLO Detection (AUTO) - Time: 151ms, Total Processing: 152ms, Objects: 17
2025-07-14 10:36:24,050 - YOLO Detection (AUTO) - Time: 153ms, Total Processing: 154ms, Objects: 15
2025-07-14 10:36:24,288 - YOLO Detection (AUTO) - Time: 159ms, Total Processing: 160ms, Objects: 15
2025-07-14 10:36:24,608 - YOLO Detection (AUTO) - Time: 244ms, Total Processing: 247ms, Objects: 13
2025-07-14 10:36:24,941 - YOLO Detection (AUTO) - Time: 342ms, Total Processing: 344ms, Objects: 14
2025-07-14 10:36:25,124 - YOLO Detection (AUTO) - Time: 302ms, Total Processing: 304ms, Objects: 14
2025-07-14 10:36:25,367 - YOLO Detection (AUTO) - Time: 318ms, Total Processing: 321ms, Objects: 15
2025-07-14 10:36:25,552 - YOLO Detection (AUTO) - Time: 272ms, Total Processing: 274ms, Objects: 16
2025-07-14 10:36:25,730 - YOLO Detection (AUTO) - Time: 241ms, Total Processing: 243ms, Objects: 15
2025-07-14 10:36:25,949 - YOLO Detection (AUTO) - Time: 232ms, Total Processing: 235ms, Objects: 17
2025-07-14 10:36:26,160 - YOLO Detection (AUTO) - Time: 231ms, Total Processing: 235ms, Objects: 12
2025-07-14 10:36:26,371 - YOLO Detection (AUTO) - Time: 232ms, Total Processing: 234ms, Objects: 14
2025-07-14 10:36:26,577 - YOLO Detection (AUTO) - Time: 209ms, Total Processing: 211ms, Objects: 15
2025-07-14 10:36:26,766 - YOLO Detection (AUTO) - Time: 169ms, Total Processing: 170ms, Objects: 14
2025-07-14 10:36:26,997 - YOLO Detection (AUTO) - Time: 166ms, Total Processing: 168ms, Objects: 15
2025-07-14 10:36:27,229 - YOLO Detection (AUTO) - Time: 163ms, Total Processing: 164ms, Objects: 15
2025-07-14 10:36:27,468 - YOLO Detection (AUTO) - Time: 165ms, Total Processing: 167ms, Objects: 16
